playerID,win_rate,average_max_points_in_a_row,average_service_points_lost,average_biggest_lead,average_receiver_points_won,average_service_points_won,average_service_error,average_comeback_loss,average_comeback_to_win,average_receiver_points_lost,average_points
343525,0.46745562130177515,1.301775147928994,4.2485207100591715,1.2071005917159763,4.1390532544378695,4.991124260355029,0.0,2.4696969696969697,2.3846153846153846,5.062130177514793,9.1301775147929
343526,0.561014263074485,1.4706814580031695,4.068145800316957,1.4009508716323296,4.4659270998415215,5.066561014263074,0.017432646592709985,2.3545454545454545,2.203252032520325,4.709984152139461,9.532488114104597
343527,0.56,1.54,4.56,1.26,4.88,4.98,0.02,2.0,3.375,4.6,9.86
343579,0.3076923076923077,1.0769230769230769,4.076923076923077,1.0384615384615385,3.0384615384615383,3.9615384615384617,0.0,2.0,2.5,4.653846153846154,7.0
343599,0.5022143489813995,1.2940655447298495,4.349867139061116,1.200177147918512,4.3197519929140835,4.720106288751107,0.10983170947741364,2.3891625615763545,2.2318840579710146,4.787422497785651,9.03985828166519
343600,0.5051698670605613,1.371175353450095,4.392698881620595,1.2196665963283393,4.449461911795738,4.947246254484068,0.023211648027009917,2.47514450867052,2.3669623059866964,4.866638531335725,9.396708166279806
343601,0.47533632286995514,1.251121076233184,4.479820627802691,1.1704035874439462,4.358744394618834,4.914798206278027,0.008968609865470852,2.4651162790697674,2.186046511627907,4.986547085201794,9.27354260089686
343604,0.508,1.392,4.24,1.22,4.252,4.956,0.036,2.4634146341463414,2.6136363636363638,4.832,9.208
343605,0.7777777777777778,2.111111111111111,3.4722222222222223,1.7222222222222223,4.777777777777778,5.611111111111111,0.0,1.6666666666666667,3.2,4.416666666666667,10.38888888888889
343606,0.49411764705882355,1.3260504201680672,4.040336134453781,1.1831932773109244,4.036974789915966,4.904201680672269,0.06218487394957983,2.4423076923076925,2.201923076923077,4.833613445378151,8.941176470588236
343608,0.4823839315113599,1.2940401712216003,4.430358906815937,1.168258149489628,4.330260125123477,4.8735594336516295,0.038524860059269014,2.44331641285956,2.358878504672897,4.943694435297991,9.203819558775107
343609,0.5487804878048781,1.3658536585365855,4.2073170731707314,1.4268292682926829,4.646341463414634,4.817073170731708,0.0,2.0714285714285716,2.4375,4.5,9.463414634146341
343642,0.5825242718446602,1.3592233009708738,4.29126213592233,1.2621359223300972,4.669902912621359,5.135922330097087,0.02912621359223301,2.1176470588235294,2.4545454545454546,4.766990291262136,9.805825242718447
343643,0.4881516587677725,1.3080568720379147,4.388625592417061,1.066350710900474,4.289099526066351,4.682464454976303,0.023696682464454975,2.5,2.638888888888889,4.777251184834123,8.971563981042655
343644,0.4117647058823529,1.2794117647058822,4.485294117647059,1.1176470588235294,4.029411764705882,5.0,0.029411764705882353,2.357142857142857,2.0,5.367647058823529,9.029411764705882
343648,0.5625,1.125,4.5625,1.0625,4.8125,4.625,0.0625,2.3333333333333335,2.75,4.625,9.4375
343653,0.49964639321074966,1.4384724186704385,4.307637906647807,1.247878359264498,4.303748231966054,4.818246110325318,0.047736916548797734,2.4161849710982657,2.431861804222649,4.770509193776521,9.121994342291371
343692,0.5753424657534246,1.461187214611872,3.91324200913242,1.3835616438356164,4.337899543378995,5.146118721461187,0.0867579908675799,2.3714285714285714,2.3255813953488373,4.808219178082192,9.484018264840183
343693,0.5367088607594936,1.4025316455696202,4.060759493670886,1.2227848101265824,4.3063291139240505,4.89620253164557,0.020253164556962026,2.4411764705882355,2.527027027027027,4.739240506329114,9.20253164556962
343746,0.6296296296296297,1.6296296296296295,4.074074074074074,1.3888888888888888,4.37037037037037,5.462962962962963,0.0,2.111111111111111,1.8,4.888888888888889,9.833333333333334
343791,0.5588235294117647,1.2647058823529411,3.9705882352941178,1.3308823529411764,4.3161764705882355,4.764705882352941,0.007352941176470588,2.35,2.2083333333333335,4.426470588235294,9.080882352941176
343797,0.47056349873843567,1.3036164844407065,4.485281749369218,1.1799831791421362,4.322119428090833,4.832632464255677,0.02691337258200168,2.398286937901499,2.417452830188679,5.005466778805719,9.15475189234651
343802,0.4982709839673059,1.3401446086136435,4.346117573090223,1.1854762653253694,4.331027978623075,4.862621817038667,0.05878654511160013,2.5,2.4261168384879723,4.853505187048098,9.193649795661742
343803,0.5802469135802469,1.3209876543209877,3.6213991769547325,1.1810699588477367,4.020576131687243,4.411522633744856,0.037037037037037035,2.193548387096774,2.617021276595745,4.082304526748971,8.432098765432098
343821,0.4358974358974359,1.2307692307692308,4.641025641025641,1.0769230769230769,4.102564102564102,4.794871794871795,0.0,3.0,3.6666666666666665,5.230769230769231,8.897435897435898
343823,0.5134123518402994,1.373674360573924,4.187772925764192,1.2358078602620088,4.294447910168434,4.939488459139114,0.021834061135371178,2.63265306122449,2.414383561643836,4.8184653774173425,9.233936369307548
343828,0.5058737151248165,1.3832599118942732,4.455212922173275,1.2518355359765052,4.459618208516887,4.856828193832599,0.016886930983847283,2.332,2.370967741935484,4.8928046989721,9.316446402349486
343836,0.5046224961479199,1.38135593220339,4.269645608628659,1.231124807395994,4.304314329738059,5.088597842835131,0.08859784283513097,2.5062240663900415,2.4836065573770494,5.044684129429892,9.39291217257319
343838,0.5517241379310345,1.3793103448275863,4.206896551724138,1.3448275862068966,4.344827586206897,5.689655172413793,0.0,2.5,2.6666666666666665,5.551724137931035,10.03448275862069
343840,0.35294117647058826,1.2941176470588236,4.411764705882353,1.0,3.7058823529411766,5.176470588235294,0.0,3.0,4.0,5.9411764705882355,8.882352941176471
343841,0.49665551839464883,1.3355629877369009,4.205128205128205,1.1772575250836121,4.18561872909699,4.88015607580825,0.008361204013377926,2.473846153846154,2.412121212121212,4.903567447045708,9.06577480490524
343871,0.5077574047954866,1.2524682651622003,4.4005641748942175,1.1748942172073342,4.342736248236953,5.0028208744710865,0.04936530324400564,2.4962962962962965,2.511278195488722,5.0211565585331455,9.345557122708039
343918,0.5699300699300699,1.4038461538461537,4.0227272727272725,1.2919580419580419,4.288461538461538,4.669580419580419,0.02097902097902098,2.5591397849462365,2.4272727272727272,4.363636363636363,8.917832167832168
343930,0.4904214559386973,1.3544061302681993,4.365900383141763,1.2011494252873562,4.272030651340996,4.915708812260537,0.034482758620689655,2.6262626262626263,2.3877551020408165,4.986590038314176,9.187739463601533
343931,0.44155844155844154,1.3506493506493507,4.571428571428571,1.2207792207792207,4.3896103896103895,4.753246753246753,0.025974025974025976,2.2222222222222223,2.7142857142857144,5.12987012987013,9.142857142857142
343943,0.5598455598455598,1.3436293436293436,4.0,1.16988416988417,4.108108108108108,4.957528957528957,0.05019305019305019,2.75,2.82,4.725868725868726,9.065637065637066
343944,0.44704931285367827,1.2578819725141472,4.368633791430881,1.074373484236055,4.054163298302345,4.49232012934519,0.0646725949878739,2.398268398268398,2.558252427184466,4.852061438965238,8.546483427647534
343946,0.5033557046979866,1.3221476510067114,4.3624161073825505,1.0838926174496644,4.25503355704698,4.959731543624161,0.050335570469798654,2.25,2.711864406779661,5.060402684563758,9.21476510067114
343948,0.5308641975308642,1.435116598079561,4.322085048010974,1.3050754458161866,4.5053497942386835,4.979698216735254,0.02030178326474623,2.5161290322580645,2.3371104815864023,4.740466392318244,9.485048010973937
343949,0.45108695652173914,1.2753623188405796,4.215579710144928,1.0543478260869565,3.9800724637681157,4.615942028985507,0.02355072463768116,2.480769230769231,2.402173913043478,4.851449275362318,8.596014492753623
344094,0.47058823529411764,0.6862745098039216,1.9215686274509804,0.7254901960784313,2.196078431372549,2.764705882352941,0.0,2.25,2.2,2.5098039215686274,4.96078431372549
344095,0.5150115473441108,1.2598152424942264,4.450346420323326,1.1674364896073903,4.459584295612009,5.046189376443418,0.015011547344110854,2.546583850931677,2.591194968553459,5.02540415704388,9.505773672055428
344096,0.43565525383707204,1.2136953955135774,4.348288075560803,1.1062573789846517,4.074380165289257,4.538370720188902,0.08264462809917356,2.5304878048780486,2.218978102189781,4.8417945690672965,8.612750885478158
344102,0.5032375032375033,1.3543123543123543,4.3657083657083655,1.228179228179228,4.471121471121471,4.86972286972287,0.015799015799015798,2.40398293029872,2.3518005540166205,4.799015799015799,9.34084434084434
344103,0.39705882352941174,1.3529411764705883,4.671568627450981,1.0784313725490196,4.171568627450981,4.681372549019608,0.0,2.282608695652174,2.310344827586207,5.205882352941177,8.852941176470589
344104,0.5079872204472844,1.346822861199858,4.156904508342208,1.217607383741569,4.250266240681576,4.91302804401846,0.03301384451544196,2.4435643564356435,2.404382470119522,4.796947106851261,9.163294284700035
344105,0.49395973154362416,1.316778523489933,4.324832214765101,1.1825503355704698,4.2241610738255035,4.9080536912751676,0.024832214765100672,2.5202952029520294,2.457692307692308,4.9550335570469795,9.132214765100672
344107,0.5081967213114754,1.20327868852459,3.9868852459016395,1.1442622950819672,4.114754098360656,4.419672131147541,0.036065573770491806,2.6226415094339623,2.269230769230769,4.354098360655738,8.534426229508197
344108,0.518853919239905,1.317102137767221,4.331947743467934,1.1872030878859858,4.394447743467934,4.8769299287410925,0.03414489311163896,2.368072787427626,2.4296998420221168,4.848574821852732,9.271377672209026
344109,0.5313324538258575,1.3618073878627968,4.254617414248021,1.2081134564643798,4.41589709762533,5.100593667546174,0.06662269129287599,2.31021897810219,2.454081632653061,4.979221635883905,9.516490765171504
344110,0.5234173957797221,1.3908903757076685,4.393206381883685,1.2635100360267628,4.537056098816263,4.913793103448276,0.014668039114770973,2.47953216374269,2.3694779116465865,4.722336592897581,9.45084920226454
344113,0.4414195430238211,1.3028682547399124,4.597228974234322,1.11934856587263,4.274428779776374,4.687408847836656,0.06635877491492465,2.364520048602673,2.5403458213256482,4.99416626154594,8.96183762761303
344114,0.5102040816326531,1.3877551020408163,4.495798319327731,1.21968787515006,4.516206482593037,4.929171668667467,0.040216086434573826,2.3164983164983166,2.3607594936708862,4.84453781512605,9.445378151260504
344126,0.4339622641509434,1.320754716981132,4.443396226415095,1.0188679245283019,4.132075471698113,4.839622641509434,0.04716981132075472,2.090909090909091,2.210526315789474,5.19811320754717,8.971698113207546
344160,0.40302267002518893,1.279596977329975,4.818639798488665,1.0201511335012594,4.408060453400504,4.801007556675063,0.010075566750629723,2.5301204819277108,2.485294117647059,5.267002518891688,9.209068010075567
344161,0.5298245614035088,0.9368421052631579,3.0596491228070177,0.7736842105263158,3.136842105263158,3.219298245614035,0.012280701754385965,2.5942028985507246,2.2666666666666666,3.1842105263157894,6.356140350877193
344179,0.5401929260450161,1.5819935691318328,4.344051446945338,1.3118971061093248,4.488745980707395,5.273311897106109,0.01607717041800643,2.5555555555555554,2.6129032258064515,5.12540192926045,9.762057877813504
344197,0.47530864197530864,1.3950617283950617,4.018518518518518,1.2098765432098766,4.049382716049383,4.654320987654321,0.012345679012345678,2.888888888888889,2.1153846153846154,4.654320987654321,8.703703703703704
344198,0.4658181818181818,1.3541818181818182,4.401090909090909,1.213818181818182,4.2112727272727275,4.816363636363636,0.013818181818181818,2.359925788497217,2.3625254582484727,4.959636363636363,9.027636363636363
344199,0.4735915492957746,1.2394366197183098,4.186619718309859,1.0933098591549295,3.9973591549295775,4.546654929577465,0.032570422535211266,2.449275362318841,2.3694581280788176,4.726232394366197,8.544014084507042
344202,0.5120274914089347,1.38602520045819,4.18213058419244,1.2474226804123711,4.3321878579610535,4.550973654066437,0.027491408934707903,2.5256410256410255,2.24025974025974,4.360824742268041,8.883161512027492
344206,0.5186721991701245,1.4771784232365146,4.141078838174274,1.2655601659751037,4.261410788381743,5.1120331950207465,0.03319502074688797,2.1956521739130435,2.3333333333333335,4.842323651452282,9.37344398340249
344209,0.4024896265560166,1.2199170124481329,4.410788381742739,1.045643153526971,3.925311203319502,4.535269709543568,0.05394190871369295,2.5813953488372094,2.275,5.053941908713693,8.46058091286307
344240,0.5271542360608255,1.3613323678493845,4.418537291817524,1.2273714699493121,4.581462708182476,5.038377986965966,0.013034033309196235,2.2895752895752897,2.40234375,4.904417089065895,9.619840695148444
344242,0.46792088760250844,1.351181862035697,4.481427882296189,1.1813796430294259,4.344910757356488,4.763627592860589,0.03473227206946455,2.404580152671756,2.4388297872340425,4.92040520984081,9.104679208876025
344243,0.44232209737827716,1.2850187265917603,4.508988764044944,1.1441947565543071,4.240074906367041,4.752434456928839,0.02696629213483146,2.4915254237288136,2.5296703296703296,4.984269662921348,8.99250936329588
344254,0.4555256064690027,1.3544474393530996,4.361185983827493,1.192722371967655,4.149595687331536,4.878706199460916,0.0431266846361186,2.328767123287671,2.3134328358208953,5.064690026954178,9.028301886792454
344258,0.4569672131147541,1.2008196721311475,4.366803278688525,1.0512295081967213,4.088114754098361,4.663934426229508,0.014344262295081968,2.1443298969072164,2.6511627906976742,4.965163934426229,8.75204918032787
344287,0.5275807722616234,1.3750985027580773,4.224980299448385,1.2206461780929867,4.332545311268715,4.871946414499606,0.05161544523246651,2.458904109589041,2.453362255965293,4.73719464144996,9.204491725768321
344426,0.5398037077426391,1.341330425299891,4.323882224645583,1.1919302071973827,4.420937840785169,4.9280261723009815,0.062159214830970554,2.4240506329113924,2.4157303370786516,4.799345692475463,9.348964013086151
344427,0.4923033865099356,1.2916316820598936,4.488664987405541,1.1421774419255528,4.445843828715366,4.802686817800168,0.02742793171004758,2.4077961019490255,2.4595808383233533,4.832633641197873,9.248530646515533
playerID,win_rate,average_max_points_in_a_row,average_service_points_lost,average_biggest_lead,average_receiver_points_won,average_service_points_won,average_service_error,average_comeback_loss,average_comeback_to_win,average_receiver_points_lost,average_points
344428,0.42857142857142855,1.25,4.678571428571429,1.2857142857142858,4.642857142857143,4.5,0.03571428571428571,3.0,2.8,4.857142857142857,9.142857142857142
344433,0.4742547425474255,1.3848238482384825,4.43360433604336,1.2493224932249323,4.289972899728998,4.8075880758807585,0.013550135501355014,2.63768115942029,2.264705882352941,4.867208672086721,9.097560975609756
344435,0.5087281795511222,1.3067331670822944,4.2817955112219455,1.1296758104738154,4.2269326683291775,4.778054862842893,0.06733167082294264,2.232876712328767,2.4155844155844157,4.793017456359102,9.00498753117207
344436,0.4523809523809524,1.2321428571428572,4.214285714285714,1.1904761904761905,4.142857142857143,4.357142857142857,0.1130952380952381,2.5454545454545454,2.44,4.565476190476191,8.5
344480,0.28,1.16,4.8,1.12,3.64,4.16,0.0,2.4,2.6,5.36,7.8
344504,0.40540540540540543,1.2162162162162162,4.837837837837838,1.2297297297297298,4.5,4.891891891891892,0.0,3.4285714285714284,2.1666666666666665,5.243243243243243,9.391891891891891
344505,0.7846153846153846,1.6615384615384616,3.3692307692307693,1.646153846153846,4.7846153846153845,4.369230769230769,0.06153846153846154,2.25,2.076923076923077,3.0153846153846153,9.153846153846153
344532,0.512045347189419,1.285781766650921,4.32262635805385,1.1606046291922532,4.370335380255078,4.717052432687765,0.05526688710439301,2.461139896373057,2.3727959697733,4.75484175720359,9.087387812942843
344575,0.47540983606557374,1.366120218579235,4.409836065573771,1.1639344262295082,4.2076502732240435,4.770491803278689,0.1366120218579235,2.393939393939394,2.0,5.021857923497268,8.978142076502733
344627,0.48905109489051096,1.4525547445255473,4.489051094890511,1.3065693430656935,4.686131386861314,4.868613138686132,0.014598540145985401,3.0434782608695654,2.375,4.686131386861314,9.554744525547445
344682,0.530031612223393,1.3967334035827186,4.289778714436249,1.26159114857745,4.486301369863014,4.982349841938883,0.012908324552160169,2.466867469879518,2.435862068965517,4.842729188619599,9.468651211801896
344713,0.5369318181818182,1.4943181818181819,3.991477272727273,1.2926136363636365,4.204545454545454,4.6875,0.05965909090909091,2.3703703703703702,2.2419354838709675,4.502840909090909,8.892045454545455
344714,0.5142857142857142,1.3714285714285714,4.257142857142857,1.2457142857142858,4.274285714285714,4.88,0.005714285714285714,2.34375,2.272727272727273,4.805714285714286,9.154285714285715
344870,0.34684684684684686,1.1711711711711712,4.306306306306307,0.9819819819819819,3.6396396396396398,3.954954954954955,0.009009009009009009,2.1739130434782608,2.4838709677419355,4.747747747747748,7.594594594594595
344874,0.375,1.2222222222222223,4.263888888888889,1.0694444444444444,3.736111111111111,5.013888888888889,0.0,2.4375,2.6363636363636362,5.638888888888889,8.75
344912,0.4803921568627451,1.303921568627451,3.9387254901960786,1.161764705882353,4.007352941176471,4.735294117647059,0.007352941176470588,2.485294117647059,2.5428571428571427,4.696078431372549,8.742647058823529
344926,0.4668850072780204,1.3209606986899562,4.40684133915575,1.2114264919941775,4.292940320232897,4.632096069868996,0.03056768558951965,2.4815533980582525,2.403361344537815,4.7561863173216885,8.925036390101893
345158,0.5161290322580645,1.4516129032258065,3.903225806451613,1.3548387096774193,3.903225806451613,4.870967741935484,0.0,2.2,2.4,4.709677419354839,8.774193548387096
345159,0.5387160820648577,1.4066843150231634,4.302779616148246,1.2911978821972203,4.554930509596294,4.970218398411648,0.0066181336863004635,2.3676470588235294,2.2797927461139897,4.675380542686963,9.525148908007942
345225,0.5118421052631579,1.3289473684210527,4.185526315789474,1.15,4.223684210526316,4.471052631578948,0.03684210526315789,2.5037593984962405,2.5193798449612403,4.385526315789473,8.694736842105263
345226,0.4965205288796103,1.2366040361864996,4.535490605427975,1.0675017397355602,4.445024356297843,5.078288100208768,0.05636743215031315,2.3030852994555353,2.6421845574387945,5.166318719554628,9.523312456506611
345227,0.4796620161131853,1.34525447042641,4.453134211043427,1.2147769699351543,4.421693849479269,4.75221065042248,0.07093731577913145,2.497376705141658,2.3861607142857144,4.782668500687758,9.17292198860287
345228,0.5051765330501725,1.3320945049110697,4.449960180514998,1.2014865941067163,4.451022033448368,4.724714627024158,0.02123705866737457,2.4067547723935387,2.3686440677966103,4.694717281656491,9.175736660472525
345229,0.5559276624246483,1.333556597454789,4.166778298727395,1.2083054253181513,4.421969189551239,4.5304755525787,0.05023442732752847,2.317269076305221,2.2903225806451615,4.312123241795043,8.95244474212994
345230,0.5491124260355029,1.4224852071005918,4.0828402366863905,1.2674556213017751,4.260355029585799,5.287573964497041,0.0378698224852071,2.401315789473684,2.536144578313253,5.197633136094675,9.54792899408284
345231,0.44844269730873904,1.2739643181130935,4.623828243120653,1.1273057151496826,4.309041427275476,4.616268521318416,0.03749622013909888,2.438650306748466,2.3410301953818826,4.905352283035985,8.925309948593892
345232,0.4391121775644871,1.2639472105578884,4.299340131973605,1.1229754049190162,4.053989202159568,4.368926214757049,0.03839232153569286,2.31629392971246,2.400749063670412,4.64127174565087,8.422915416916616
345234,0.4553701015965167,1.3105950653120464,4.557148040638607,1.1389695210449928,4.292271407837446,4.748004354136429,0.023403483309143686,2.4281767955801103,2.4643584521384927,5.038461538461538,9.040275761973875
345235,0.4929368029739777,1.3197026022304832,4.255762081784386,1.1390334572490706,4.147211895910781,4.675836431226766,0.12713754646840147,2.3891213389121337,2.4526748971193415,4.764312267657993,8.823048327137547
345239,0.5227950575202386,1.3651469961653173,4.193438432040903,1.233915636983383,4.282914358755859,4.983809118023008,0.03834682573498083,2.3810679611650487,2.347926267281106,4.888794205368556,9.266723476778866
345240,0.5469535175879398,1.3417085427135678,4.402010050251256,1.2016331658291457,4.472989949748744,4.8671482412060305,0.07412060301507538,2.3694029850746268,2.545958795562599,4.764133165829146,9.340138190954773
345241,0.48514851485148514,1.4158415841584158,4.376237623762377,1.2376237623762376,4.465346534653466,5.108910891089109,0.0,2.65,2.45,5.079207920792079,9.574257425742575
345242,0.5135460565924143,1.2793497892835641,4.223961468994582,1.1468994581577363,4.2546658639373875,4.98314268512944,0.014449127031908489,2.2635135135135136,2.515923566878981,4.954244431065623,9.237808549066827
345243,0.5070676691729323,1.4078195488721805,4.262556390977443,1.2685714285714285,4.324210526315789,4.8264661654135335,0.13654135338345866,2.410774410774411,2.367986798679868,4.745864661654135,9.150676691729323
345244,0.5492412011624153,1.3461414271876009,4.32224733613174,1.2240878269292863,4.525347110106555,5.152082660639328,0.03939296092993219,2.410839160839161,2.382059800664452,4.945108169195996,9.677429770745883
345245,0.5342465753424658,1.339334637964775,4.21252446183953,1.1800391389432485,4.3733855185909984,4.736203522504892,0.0990215264187867,2.3972602739726026,2.4390243902439024,4.612915851272016,9.10958904109589
345337,0.3695652173913043,1.1335403726708075,4.198757763975156,0.9751552795031055,3.549689440993789,3.8540372670807455,0.018633540372670808,2.2758620689655173,2.8,4.509316770186335,7.403726708074534
345338,0.4858757062146893,1.1224105461393596,3.583804143126177,0.967984934086629,3.493408662900188,4.107344632768362,0.02071563088512241,2.4157303370786516,2.4146341463414633,4.12241054613936,7.60075329566855
345339,0.5268366958507804,1.3517320137038447,4.278264179672631,1.2185001903311763,4.447278264179673,4.75485344499429,0.10087552341073468,2.4534632034632033,2.4010309278350515,4.588694328130948,9.247811191473163
345340,0.4591078066914498,1.161710037174721,4.015799256505576,1.0511152416356877,3.837360594795539,4.368029739776952,0.022304832713754646,2.5153061224489797,2.3011363636363638,4.550185873605948,8.20539033457249
345341,0.4944495837187789,1.364477335800185,4.403792784458834,1.2266419981498613,4.380666049953747,4.9329324699352455,0.01572617946345976,2.4373401534526855,2.3795620437956204,4.944958371877891,9.313598519888991
345342,0.4473383596070368,1.3212245830477496,4.475211331962531,1.1747772446881426,4.302718757139593,4.657071053232808,0.018962759881197166,2.6072261072261074,2.3203753351206435,4.799634452821567,8.959789810372401
345343,0.5054048091771454,1.342157511581734,4.3756893889256565,1.2183984116479152,4.400838296933598,4.954776086476947,0.06949040370615486,2.4607961399276235,2.4565727699530515,4.939554378998456,9.355614383410545
345344,0.5050933786078099,1.3726655348047538,4.035653650254669,1.2224108658743633,4.067911714770798,5.126485568760611,0.03310696095076401,2.446078431372549,2.4801762114537445,5.058573853989813,9.194397283531409
345345,0.6369710467706013,1.5412026726057906,3.683741648106904,1.4498886414253898,4.403118040089087,5.106904231625835,0.011135857461024499,2.373134328358209,2.223404255319149,4.44543429844098,9.510022271714922
345346,0.5820224719101124,1.451685393258427,3.9258426966292137,1.3595505617977528,4.384269662921349,4.939325842696629,0.020224719101123594,2.5492957746478875,2.409090909090909,4.442696629213483,9.323595505617977
345347,0.5330620549338759,1.2472024415055951,3.9867751780264498,1.0946083418107833,4.069175991861648,4.599186164801628,0.07222787385554426,2.264516129032258,2.5028248587570623,4.4872838250254325,8.668362156663276
345348,0.514546965918537,1.2668329177057356,4.162094763092269,1.0748129675810474,4.102244389027431,4.679966749792186,0.10723192019950124,2.3877551020408165,2.668181818181818,4.798004987531172,8.782211138819617
